meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Mixed,Scavenging_Other,Dairy,Dairy,0.0033868,0.0075092,0.012569,0.0174636,0.018035,0.0184725,0.019744,0.0208171,0.0215563,0.0223149,0.0232439,0.0242578,0.0255043,0.0267026,0.027911,0.0291002,0.0302772,0.0313282,0.0323066,0.0332665,0.034227,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,FeedCrops,Beef,Beef,0.0035102,0.0058316,0.0101041,0.0134223,0.0184427,0.0263231,0.0342453,0.0376225,0.040703,0.0451858,0.0508816,0.0561121,0.0612905,0.066375,0.0708055,0.0741087,0.0760848,0.0767759,0.0763567,0.0753779,0.0740552,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,FeedCrops,Dairy,Dairy,0.0141375,0.0409941,0.0461426,0.0491133,0.0609155,0.0785876,0.100269,0.120357,0.140698,0.163662,0.189622,0.21641,0.244148,0.271688,0.297954,0.321736,0.341695,0.356879,0.366788,0.372976,0.376346,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,FodderHerb_Residue,Beef,Beef,0.0091107,0.0068953,0.0119775,0.0159211,0.0166231,0.0182353,0.0210194,0.0252092,0.0298333,0.0345597,0.0392964,0.0442206,0.0491872,0.0541856,0.0590839,0.0640498,0.0690826,0.0741058,0.0790871,0.083774,0.0881042,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,FodderHerb_Residue,Dairy,Dairy,0.0367311,0.0485097,0.0547395,0.0581656,0.0632562,0.0709576,0.083094,0.0991599,0.116638,0.134744,0.153594,0.173965,0.195342,0.216923,0.238334,0.259887,0.281085,0.301403,0.320355,0.337532,0.35288,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.468183,0.472693,0.820566,1.0904,1.11806,1.19009,1.30009,1.46372,1.62713,1.77993,1.91912,2.05353,2.17446,2.28586,2.39104,2.49514,2.60303,2.71128,2.82284,2.92902,3.02377,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,1.8898,3.32599,3.7465,3.98107,4.33559,4.80661,5.40249,6.10105,6.83229,7.5723,8.31629,9.09067,9.84955,10.5615,11.2417,11.8976,12.5288,13.114,13.6534,14.1356,14.544,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.0778862,0.110443,0.162163,0.199037,0.222854,0.264799,0.317159,0.373682,0.438231,0.511889,0.593415,0.682939,0.777717,0.874606,0.971741,1.06744,1.15901,1.24443,1.32243,1.3917,1.45305,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,Scavenging_Other,Beef,Beef,0.0253205,0.0255639,0.0443782,0.0589724,0.0613961,0.0615531,0.0620751,0.064499,0.0675285,0.0710189,0.0748569,0.0791615,0.0838766,0.0883507,0.0929424,0.0977548,0.103054,0.108347,0.11383,0.119201,0.124281,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,Scavenging_Other,Dairy,Dairy,0.102266,0.179862,0.202641,0.215328,0.253139,0.295009,0.332068,0.363528,0.407855,0.464738,0.532502,0.610929,0.697005,0.784643,0.873938,0.962886,1.04946,1.12851,1.19852,1.25906,1.30911,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Southern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0086458,0.0122575,0.0180095,0.0221106,0.0258839,0.0324657,0.0404108,0.048149,0.0573596,0.0686738,0.0820431,0.0975568,0.114797,0.133023,0.151681,0.170134,0.187512,0.203181,0.216665,0.227928,0.237113,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Western,Mixed,FeedCrops,Beef,Beef,0.0495715,0.125144,0.229447,0.311794,0.381237,0.526537,0.744565,1.02036,1.24773,1.40796,1.49597,1.54579,1.54773,1.52969,1.48856,1.42351,1.34682,1.28736,1.22871,1.18896,1.16112,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Western,Mixed,FeedCrops,Dairy,Dairy,0.203376,0.579657,0.841513,0.983033,1.20356,1.62427,2.28013,3.03181,3.52764,3.73042,3.68248,3.53229,3.29417,3.04181,2.78361,2.52008,2.27274,2.0857,1.92169,1.80705,1.72478,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Western,Mixed,FeedCrops,Pork,Pork,0.0352163,0.0885416,0.124617,0.15975,0.182913,0.233843,0.299979,0.381105,0.459382,0.532963,0.598061,0.657089,0.705514,0.745379,0.776466,0.79639,0.805122,0.812801,0.814043,0.818121,0.82426,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Western,Mixed,FeedCrops,Poultry,Poultry,0.381896,0.608468,0.818626,0.936947,1.06702,1.45467,1.9501,2.53006,3.02409,3.40819,3.64582,3.74505,3.69229,3.56184,3.38091,3.17382,2.95466,2.80939,2.67682,2.58996,2.54755,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Western,Mixed,FeedCrops,SheepGoat,SheepGoat,0.0071554,0.0172814,0.0251983,0.0325018,0.0379105,0.0475944,0.0601793,0.0762321,0.0933412,0.111697,0.130882,0.150959,0.170635,0.189721,0.207048,0.221544,0.232532,0.242074,0.248506,0.25435,0.25932,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Western,Mixed,FodderHerb_Residue,Beef,Beef,0.0449508,0.0428551,0.0801684,0.111132,0.115329,0.123538,0.136239,0.159417,0.190969,0.230248,0.276814,0.328755,0.386356,0.449138,0.515538,0.587775,0.665098,0.743486,0.82643,0.903743,0.977745,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Western,Mixed,FodderHerb_Residue,Dairy,Dairy,0.215034,0.213999,0.315365,0.37417,0.388369,0.406274,0.444805,0.505598,0.575826,0.649749,0.725217,0.798997,0.874317,0.949377,1.02472,1.10611,1.19315,1.28047,1.3742,1.46039,1.54403,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Western,Mixed,FodderHerb_Residue,Pork,Pork,0.197273,0.283681,0.326647,0.361492,0.370502,0.399334,0.437415,0.498244,0.575212,0.667831,0.776075,0.896843,1.03477,1.18744,1.35651,1.54817,1.75742,1.97274,2.20267,2.42141,2.63368,Mt,
