meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Southern,Pastoral,FodderHerb_Residue,Dairy,Dairy,0.0367311,0.0485097,0.0547395,0.0581656,0.0630301,0.0707805,0.0828292,0.0983188,0.11504,0.132203,0.149751,0.168634,0.187932,0.206872,0.22514,0.243785,0.261457,0.277985,0.294231,0.308697,0.321912,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.468183,0.472693,0.820566,1.0904,1.11456,1.18017,1.28077,1.42377,1.56306,1.69338,1.80045,1.90894,1.99376,2.05671,2.1095,2.15997,2.21366,2.27024,2.34249,2.40791,2.47574,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,1.8898,3.32599,3.7465,3.98107,4.32906,4.7913,5.3726,6.03795,6.73163,7.42414,8.10997,8.81174,9.49152,10.1284,10.7096,11.29,11.8225,12.3053,12.7599,13.1811,13.5171,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Southern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.0778862,0.110443,0.162163,0.199037,0.222677,0.264404,0.316435,0.372525,0.436632,0.509511,0.59017,0.678401,0.772015,0.869011,0.966393,1.06266,1.15486,1.24052,1.31791,1.38835,1.44971,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Southern,Pastoral,Scavenging_Other,Beef,Beef,0.0253205,0.0255639,0.0443782,0.0589724,0.0612992,0.0611861,0.0609401,0.0619493,0.0634313,0.0654365,0.0674322,0.0698004,0.072279,0.0739328,0.0752533,0.0770022,0.0789386,0.0812657,0.0845343,0.087635,0.0912513,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Southern,Pastoral,Scavenging_Other,Dairy,Dairy,0.102266,0.179862,0.202641,0.215328,0.25351,0.29582,0.332657,0.36246,0.404091,0.456544,0.517962,0.587617,0.663515,0.740373,0.815679,0.891137,0.961987,1.02713,1.08673,1.13973,1.18478,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Southern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0086458,0.0122575,0.0180095,0.0221106,0.0258599,0.0323936,0.0402656,0.0478711,0.0568791,0.0678659,0.0807425,0.0956089,0.112044,0.129478,0.147195,0.164707,0.181231,0.196135,0.209167,0.220174,0.229359,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Western,Mixed,FeedCrops,Beef,Beef,0.0495715,0.125144,0.229447,0.311794,0.378681,0.512698,0.704895,0.949126,1.13702,1.27776,1.39709,1.43292,1.43124,1.38472,1.29834,1.21076,1.11932,1.05396,1.00291,0.965088,0.946705,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Western,Mixed,FeedCrops,Dairy,Dairy,0.203376,0.579657,0.841513,0.983033,1.19232,1.5691,2.12781,2.77106,3.15276,3.32284,3.41484,3.25641,3.05116,2.78482,2.4717,2.21355,1.9716,1.79965,1.66394,1.56883,1.50596,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Western,Mixed,FeedCrops,Pork,Pork,0.0352163,0.0885416,0.124617,0.15975,0.183283,0.233555,0.298536,0.378972,0.455423,0.5278,0.598228,0.655333,0.703361,0.739327,0.760914,0.776087,0.781922,0.786208,0.789593,0.795726,0.802583,Mt,
